power_W,duration_s,wall_thickness_mm,bottom_buffer_mm,cooling_h_W_per_m2K,insertion_depth_mm,nx,ny,dt_s,source_smoothing_mm,lesion_depth_mm,lesion_width_mm,lesion_area_mm2,depth_to_width_ratio,depth_fraction,transmural,overheat_area_mm2,peak_temperature_C,name,sample_id,cooling_h_nominal_W_per_m2K,insertion_nominal_mm,cooling_h_sampled_W_per_m2K,insertion_sampled_mm,overheat
90.0,4.0,5.0,4.0,2394.831764326285,1.0550214769211206,281,159,0.05,0.2,1.216863540877029,2.9240203291825466,2.8306057866184604,0.41616110829749986,0.2433727081754058,False,0.0,78.1305629711634,vhpsd_90W_4s,24,2500.0,1.5,2394.831764326285,1.0550214769211206,False
90.0,4.0,5.0,4.0,2904.739739128881,1.3998793633806526,281,159,0.05,0.2,1.3520433646563181,3.055019847203867,3.310307414104901,0.44256451096178223,0.27040867293126364,False,0.0,82.23880939135978,vhpsd_90W_4s,25,2500.0,1.5,2904.739739128881,1.3998793633806526,False
90.0,4.0,5.0,4.0,1966.5762703274843,1.8383312361141753,281,159,0.05,0.2,1.5355324397590007,3.3293770855910587,4.430831826401471,0.4612071268239657,0.3071064879518001,False,0.0,92.76056265754303,vhpsd_90W_4s,26,2500.0,1.5,1966.5762703274843,1.8383312361141753,False
90.0,4.0,5.0,4.0,2621.2736274604445,1.7020057318690494,281,159,0.05,0.2,1.4744079360504252,3.2086643715813112,3.9438065099457726,0.45950830791436115,0.29488158721008506,False,0.0,87.91920776352848,vhpsd_90W_4s,27,2500.0,1.5,2621.2736274604445,1.7020057318690494,False
90.0,4.0,5.0,4.0,2423.9145364298906,1.788146019141677,281,159,0.05,0.2,1.5103931808069049,3.268365649602997,4.200135623869825,0.4621249097359623,0.302078636161381,False,0.0,90.00444164690323,vhpsd_90W_4s,28,2500.0,1.5,2423.9145364298906,1.788146019141677,False
90.0,4.0,5.0,4.0,3036.7014281544716,1.6273790668464299,281,159,0.05,0.2,1.4391472627127198,3.152716811507407,3.705786618444867,0.4564784434364154,0.28782945254254394,False,0.0,85.5647704148176,vhpsd_90W_4s,29,2500.0,1.5,3036.7014281544716,1.6273790668464299,False
90.0,4.0,5.0,4.0,2498.1679390979075,1.4216812410994852,281,159,0.05,0.2,1.3698407167793416,3.096772564773971,3.4897377938517375,0.44234463078153896,0.27396814335586833,False,0.0,83.80543131005247,vhpsd_90W_4s,30,2500.0,1.5,2498.1679390979075,1.4216812410994852,False
90.0,4.0,5.0,4.0,2861.4418651990622,1.537539580274128,281,159,0.05,0.2,1.4082828101185116,3.1216345160080916,3.5629746835443235,0.4511363527333772,0.2816565620237023,False,0.0,84.55261964669728,vhpsd_90W_4s,31,2500.0,1.5,2861.4418651990622,1.537539580274128,False
90.0,4.0,5.0,4.0,2528.4913382389554,1.6736179341246946,281,159,0.05,0.2,1.46667645561684,3.205512859876211,3.9218354430379962,0.45754814275600175,0.293335291123368,False,0.0,87.75787427400826,vhpsd_90W_4s,32,2500.0,1.5,2528.4913382389554,1.6736179341246946,False
90.0,4.0,5.0,4.0,2047.8799987362386,1.3471588977323077,281,159,0.05,0.2,1.3548500814881768,3.1161325552566295,3.541003616636548,0.43478576647924333,0.27097001629763534,False,0.0,84.28983254350716,vhpsd_90W_4s,33,2500.0,1.5,2047.8799987362386,1.3471588977323077,False
90.0,4.0,5.0,4.0,2457.0681112268157,1.468015358247064,281,159,0.05,0.2,1.3909802743400337,3.127502294849437,3.6215641952983924,0.4447575551361818,0.27819605486800675,False,0.0,84.6971774689382,vhpsd_90W_4s,34,2500.0,1.5,2457.0681112268157,1.468015358247064,False
90.0,4.0,5.0,4.0,2124.5564184157465,1.647205468391377,281,159,0.05,0.2,1.4663727578381365,3.2363353480860235,4.06464737793854,0.45309666648277125,0.2932745515676273,False,0.0,88.92585794403946,vhpsd_90W_4s,35,2500.0,1.5,2124.5564184157465,1.647205468391377,False
90.0,4.0,5.0,4.0,2579.0232778587197,1.6144467371929936,281,159,0.05,0.2,1.4435820240649424,3.180732913704133,3.833951175406893,0.45385200934202746,0.2887164048129885,False,0.0,86.6602949527561,vhpsd_90W_4s,36,2500.0,1.5,2579.0232778587197,1.6144467371929936,False
90.0,4.0,5.0,4.0,2222.4439053940614,1.5672646820227092,281,159,0.05,0.2,1.4337681276513767,3.1939055786174375,3.8852169981917037,0.44890748720005036,0.28675362553027534,False,0.0,87.21624511784066,vhpsd_90W_4s,37,2500.0,1.5,2222.4439053940614,1.5672646820227092,False
90.0,4.0,5.0,4.0,2107.9301732805134,1.6631393899822007,281,159,0.05,0.2,1.4720483002719271,3.246369839901459,4.093942133815575,0.4534444234229979,0.2944096600543854,False,0.0,89.25476411599163,vhpsd_90W_4s,38,2500.0,1.5,2107.9301732805134,1.6631393899822007,False
90.0,4.0,5.0,4.0,2263.289153767587,1.2791288144393809,281,159,0.05,0.2,1.3198402286341109,3.057089808274915,3.3176311030741594,0.43173093085508124,0.2639680457268222,False,0.0,82.28241831910327,vhpsd_90W_4s,39,2500.0,1.5,2263.289153767587,1.2791288144393809,False
90.0,4.0,5.0,4.0,2348.302735584068,1.5777797542086258,281,159,0.05,0.2,1.4345009443108905,3.1863533940318196,3.848598553345411,0.45020145819285895,0.2869001888621781,False,0.0,86.89647826906922,vhpsd_90W_4s,40,2500.0,1.5,2348.302735584068,1.5777797542086258,False
90.0,4.0,5.0,4.0,3185.8782017584717,1.747402608682312,281,159,0.05,0.2,1.480237534761115,3.191801148902205,3.8449367088607804,0.4637624543967067,0.296047506952223,False,0.0,87.15938744114253,vhpsd_90W_4s,41,2500.0,1.5,3185.8782017584717,1.747402608682312,False
90.0,4.0,5.0,4.0,2449.7140276584355,1.4548776117561086,281,159,0.05,0.2,1.3857874680847042,3.1214477067192536,3.5995931283906173,0.44395665033940723,0.27715749361694086,False,0.0,84.50888466760921,vhpsd_90W_4s,42,2500.0,1.5,2449.7140276584355,1.4548776117561086,False
90.0,4.0,5.0,4.0,2754.877749480488,1.3256593341871572,281,159,0.05,0.2,1.324798221491649,3.0326960224914683,3.2517179023508316,0.43683844726491244,0.2649596442983298,False,0.0,81.45779043107935,vhpsd_90W_4s,43,2500.0,1.5,2754.877749480488,1.3256593341871572,False
90.0,4.0,5.0,4.0,2199.7467271237033,1.3009613479189501,281,159,0.05,0.2,1.3317013094737415,3.072527645598609,3.3835443037974873,0.4334220755934944,0.2663402618947483,False,0.0,82.88825708510333,vhpsd_90W_4s,44,2500.0,1.5,2199.7467271237033,1.3009613479189501,False
90.0,4.0,5.0,4.0,2743.0432360442996,1.4812311130204374,281,159,0.05,0.2,1.389100982478535,3.102892664022968,3.519032549728772,0.4476793537155537,0.277820196495707,False,0.0,83.99182295256732,vhpsd_90W_4s,45,2500.0,1.5,2743.0432360442996,1.4812311130204374,False
90.0,4.0,5.0,4.0,2531.3105492314153,1.5493747945824579,281,159,0.05,0.2,1.4190577993503788,3.158368197200709,3.705786618444867,0.4493009398359896,0.2838115598700758,False,0.0,85.77102971023676,vhpsd_90W_4s,46,2500.0,1.5,2531.3105492314153,1.5493747945824579,False
90.0,4.0,5.0,4.0,1992.278258393032,1.3188436772604266,281,159,0.05,0.2,1.346217488427286,3.1084602001768733,3.533679927667289,0.4330817838203897,0.2692434976854572,False,0.0,84.05079116989704,vhpsd_90W_4s,47,2500.0,1.5,1992.278258393032,1.3188436772604266,False
90.0,4.0,5.0,4.0,2977.2788057651733,1.4491407084074936,281,159,0.05,0.2,1.3693729556907979,3.0698888340270196,3.3725587703435993,0.44606597493449995,0.2738745911381596,False,0.0,82.82566712054226,vhpsd_90W_4s,48,2500.0,1.5,2977.2788057651733,1.4491407084074936,False
90.0,4.0,5.0,4.0,2078.123852151044,1.527909836271288,281,159,0.05,0.2,1.4223334619222463,3.1938926290995715,3.8522603978300394,0.44532914130029266,0.28446669238444927,False,0.0,87.16979868327554,vhpsd_90W_4s,49,2500.0,1.5,2078.123852151044,1.527909836271288,False
90.0,4.0,5.0,4.0,2298.9944605716937,1.2516063450383461,281,159,0.05,0.2,1.3065898799203721,3.040726373241897,3.2260849909584266,0.42969663150826026,0.2613179759840744,False,0.0,81.69420874660467,vhpsd_90W_4s,50,2500.0,1.5,2298.9944605716937,1.2516063450383461,False
90.0,4.0,5.0,4.0,2229.8797931442114,1.7341347050318545,281,159,0.05,0.2,1.4948314987107456,3.2646164967413505,4.207459312839084,0.4578888516316832,0.2989662997421491,False,0.0,89.86702924121765,vhpsd_90W_4s,51,2500.0,1.5,2229.8797931442114,1.7341347050318545,False
90.0,4.0,5.0,4.0,2178.0319236771197,1.6917028825501996,281,159,0.05,0.2,1.4795415105441228,3.2508079832956223,4.108589511754091,0.4551303916278023,0.2959083021088246,False,0.0,89.40596739276036,vhpsd_90W_4s,52,2500.0,1.5,2178.0319236771197,1.6917028825501996,False
90.0,4.0,5.0,4.0,2410.9458112678885,1.496228161560299,281,159,0.05,0.2,1.403120161524787,3.14649945713326,3.683815551537091,0.4459305271271694,0.2806240323049574,False,0.0,85.3206321580012,vhpsd_90W_4s,53,2500.0,1.5,2410.9458112678885,1.496228161560299,False
90.0,4.0,5.0,4.0,2616.239856415825,1.682362480568714,281,159,0.05,0.2,1.4679833639833129,3.2026463796002087,3.8998643761302203,0.4583657357034102,0.29359667279666257,False,0.0,87.60881180993951,vhpsd_90W_4s,54,2500.0,1.5,2616.239856415825,1.682362480568714,False
90.0,4.0,5.0,4.0,2548.311313787885,1.6448361085248162,281,159,0.05,0.2,1.4560098875943435,3.1943585724790093,3.8852169981917037,0.4558066524336354,0.29120197751886867,False,0.0,87.23825565826523,vhpsd_90W_4s,55,2500.0,1.5,2548.311313787885,1.6448361085248162,False
90.0,4.0,5.0,4.0,2948.989305537539,1.47426049426976,281,159,0.05,0.2,1.3813019052169508,3.0806670960959677,3.445795660036185,0.44837753062232244,0.2762603810433902,False,0.0,83.2991002822712,vhpsd_90W_4s,56,2500.0,1.5,2948.989305537539,1.47426049426976,False
90.0,4.0,5.0,4.0,2311.701182331687,1.6229790703159361,281,159,0.05,0.2,1.4532265628050185,3.204524152332832,3.9438065099457726,0.4534921547547387,0.2906453125610037,False,0.0,87.76411651481637,vhpsd_90W_4s,57,2500.0,1.5,2311.701182331687,1.6229790703159361,False
90.0,4.0,5.0,4.0,1800.2984122218475,1.381001635990144,281,159,0.05,0.2,1.3764911537273314,3.1694156885676685,3.782685352622082,0.434304392034293,0.2752982307454663,False,0.0,86.05911994538927,vhpsd_90W_4s,58,2500.0,1.5,1800.2984122218475,1.381001635990144,False
90.0,4.0,5.0,4.0,2321.759143016237,1.5610127025853366,281,159,0.05,0.2,1.4282902796717722,3.18256870365168,3.826627486437634,0.44878537202761776,0.28565805593435445,False,0.0,86.71947771256876,vhpsd_90W_4s,59,2500.0,1.5,2321.759143016237,1.5610127025853366,False
90.0,4.0,5.0,4.0,3000.428019912748,1.4317098199607492,281,159,0.05,0.2,1.3621369035200344,3.0616275468678347,3.3396021699819354,0.44490614311122,0.27242738070400685,False,0.0,82.48997461179636,vhpsd_90W_4s,60,2500.0,1.5,3000.428019912748,1.4317098199607492,False
90.0,4.0,5.0,4.0,2356.761320529322,1.5184622422153817,281,159,0.05,0.2,1.4124356213165792,3.1621223523509876,3.720433996383384,0.44667329847830073,0.28248712426331585,False,0.0,85.88379517203836,vhpsd_90W_4s,61,2500.0,1.5,2356.761320529322,1.5184622422153817,False
90.0,4.0,5.0,4.0,2881.809079796295,1.4077365854155732,281,159,0.05,0.2,1.3555908067117084,3.0599181732226217,3.3176311030741594,0.44301537818053394,0.2711181613423417,False,0.0,82.42492342327539,vhpsd_90W_4s,62,2500.0,1.5,2881.809079796295,1.4077365854155732,False
90.0,4.0,5.0,4.0,2719.3762689146433,1.9101576161285463,281,159,0.05,0.2,1.5467734500991626,3.2918727134374284,4.320976491862592,0.4698764456430018,0.3093546900198325,False,0.0,91.02939810650959,vhpsd_90W_4s,63,2500.0,1.5,2719.3762689146433,1.9101576161285463,False
30.0,30.0,5.0,4.0,2423.185382014581,1.6510502625116246,281,159,0.05,0.2,2.921269810852058,3.7866970843993712,8.729837251356287,0.7714559009452473,0.5842539621704116,False,0.0,67.45407635493166,standard_30W_30s,0,2500.0,2.0,2423.185382014581,1.6510502625116246,False
30.0,30.0,5.0,4.0,2780.7408887692286,2.438522406834297,281,159,0.05,0.2,3.359084275989685,4.390656395950042,11.915641952983792,0.7650528697914318,0.671816855197937,False,0.0,74.82412428477318,standard_30W_30s,1,2500.0,2.0,2780.7408887692286,2.438522406834297,False
30.0,30.0,5.0,4.0,2949.44594005792,2.1792951117428485,281,159,0.05,0.2,3.202288585698819,4.14931999864673,10.601039783001868,0.7717622614653056,0.6404577171397638,False,0.0,71.52213579011372,standard_30W_30s,2,2500.0,2.0,2949.44594005792,2.1792951117428485,False
30.0,30.0,5.0,4.0,3026.3604296357817,2.1215404329792595,281,159,0.05,0.2,3.163968721559316,4.08703785244754,10.234855334538935,0.7741471539502772,0.6327937443118632,False,0.0,70.76592426501256,standard_30W_30s,3,2500.0,2.0,3026.3604296357817,2.1215404329792595,False
30.0,30.0,5.0,4.0,2435.194328728622,1.767360547975225,281,159,0.05,0.2,2.993563805585227,3.890647289949592,9.25714285714291,0.7694256462975374,0.5987127611170454,False,0.0,68.52809428215186,standard_30W_30s,4,2500.0,2.0,2435.194328728622,1.767360547975225,False
30.0,30.0,5.0,4.0,2279.9902603977653,2.2470027232527294,281,159,0.05,0.2,3.2902440603399135,4.3419314164627085,11.611708860759558,0.7577835172303147,0.6580488120679827,False,0.0,74.08011358264231,standard_30W_30s,5,2500.0,2.0,2279.9902603977653,2.2470027232527294,False
30.0,30.0,5.0,4.0,2137.740646617207,2.0998585444627773,281,159,0.05,0.2,3.2200645426180334,4.255721702344857,11.139330922242378,0.7566435889930989,0.6440129085236067,False,0.0,72.8797498511285,standard_30W_30s,6,2500.0,2.0,2137.740646617207,2.0998585444627773,False
30.0,30.0,5.0,4.0,2712.2548917565728,2.0757166782591705,281,159,0.05,0.2,3.1574264720107963,4.1017753003240385,10.348372513562445,0.7697707067867323,0.6314852944021593,False,0.0,70.95449251567817,standard_30W_30s,7,2500.0,2.0,2712.2548917565728,2.0757166782591705,False
30.0,30.0,5.0,4.0,2674.507852248656,2.0168797013266153,281,159,0.05,0.2,3.124989009744623,4.060570393262909,10.092043399638392,0.7695936056001998,0.6249978019489246,False,0.0,70.43608223710422,standard_30W_30s,8,2500.0,2.0,2674.507852248656,2.0168797013266153,False
30.0,30.0,5.0,4.0,2529.5455208592484,2.3554932149272436,281,159,0.05,0.2,3.3316150149518,4.371287056356264,11.791139240506395,0.7621588269082711,0.66632300299036,False,0.0,74.57191099076692,standard_30W_30s,9,2500.0,2.0,2529.5455208592484,2.3554932149272436,False
30.0,30.0,5.0,4.0,1784.687928993535,2.0044996178922916,281,159,0.05,0.2,3.204667073244513,4.2913761429062784,11.296790235081437,0.7467690937653845,0.6409334146489025,False,0.0,73.26336007710044,standard_30W_30s,10,2500.0,2.0,1784.687928993535,2.0044996178922916,False
30.0,30.0,5.0,4.0,2382.576402943472,1.9992757184306555,281,159,0.05,0.2,3.1380766724619225,4.107009513267514,10.333725135623927,0.7640782575069532,0.6276153344923845,False,0.0,71.00511044888016,standard_30W_30s,11,2500.0,2.0,2382.576402943472,1.9992757184306555,False
30.0,30.0,5.0,4.0,1459.7044859670473,2.061555308927889,281,159,0.05,0.2,3.283091761307802,4.474854124369646,12.084086799276738,0.7336757065282609,0.6566183522615604,False,0.0,75.89773122506315,standard_30W_30s,12,2500.0,2.0,1459.7044859670473,2.061555308927889,False
30.0,30.0,5.0,4.0,2263.697045343693,2.0443888705991893,281,159,0.05,0.2,3.1753475501186355,4.177178745333364,10.721880650994635,0.7601655911100408,0.6350695100237271,False,0.0,71.84307314524385,standard_30W_30s,13,2500.0,2.0,2263.697045343693,2.0443888705991893,False
30.0,30.0,5.0,4.0,2477.14699405758,2.2742055948362343,281,159,0.05,0.2,3.2891775651705624,4.3189001045432205,11.516500904159196,0.761577597432862,0.6578355130341125,False,0.0,73.75488698223005,standard_30W_30s,14,2500.0,2.0,2477.14699405758,2.2742055948362343,False
30.0,30.0,5.0,4.0,2343.2929847104706,1.800409392455189,281,159,0.05,0.2,3.021510026993092,3.943257196613809,9.480515370705296,0.7662472611697131,0.6043020053986183,False,0.0,69.0851088091006,standard_30W_30s,15,2500.0,2.0,2343.2929847104706,1.800409392455189,False
30.0,30.0,5.0,4.0,2404.1123538019947,2.3002812821483407,281,159,0.05,0.2,3.309387312095563,4.354841476876597,11.70325497287529,0.7599328998926361,0.6618774624191126,False,0.0,74.2996528549024,standard_30W_30s,16,2500.0,2.0,2404.1123538019947,2.3002812821483407,False
30.0,30.0,5.0,4.0,2032.3166002904998,1.8981088743153713,281,159,0.05,0.2,3.1134129510283715,4.11412866781253,10.359358047016334,0.7567612008313206,0.6226825902056743,False,0.0,71.06228699963016,standard_30W_30s,17,2500.0,2.0,2032.3166002904998,1.8981088743153713,False
30.0,30.0,5.0,4.0,2810.1589822547226,1.9290317011674527,281,159,0.05,0.2,3.0628458853068237,3.95696639330475,9.590370705244176,0.7740388926449331,0.6125691770613647,False,0.0,69.2658635486118,standard_30W_30s,18,2500.0,2.0,2810.1589822547226,1.9290317011674527,False
30.0,30.0,5.0,4.0,1986.5118413104028,2.0091846328035428,281,159,0.05,0.2,3.18301890876677,4.22510172419827,10.959900542495541,0.7533591180862659,0.636603781753354,False,0.0,72.43436039265778,standard_30W_30s,19,2500.0,2.0,1986.5118413104028,2.0091846328035428,False
30.0,30.0,5.0,4.0,2567.370922764369,1.8567231125995889,281,159,0.05,0.2,3.037023830002783,3.941472045638685,9.487839059674556,0.7705303487724361,0.6074047660005566,False,0.0,69.08142429470783,standard_30W_30s,20,2500.0,2.0,2567.370922764369,1.8567231125995889,False
30.0,30.0,5.0,4.0,2509.3898228138496,2.197461920535169,281,159,0.05,0.2,3.2429755092813966,4.24595919594082,11.091726943942195,0.7637792450718118,0.6485951018562793,False,0.0,72.78686008025471,standard_30W_30s,21,2500.0,2.0,2509.3898228138496,2.197461920535169,False
30.0,30.0,5.0,4.0,2753.0920219362124,1.8166360659718759,281,159,0.05,0.2,2.997499088714353,3.8639910849972874,9.114330922242365,0.7757520715699212,0.5994998177428706,False,0.0,68.2919045295911,standard_30W_30s,22,2500.0,2.0,2753.0920219362124,1.8166360659718759,False
30.0,30.0,5.0,4.0,2991.5795713609114,1.7817013067764569,281,159,0.05,0.2,2.9583920148212397,3.790952559511897,8.781103074141098,0.7803822306871987,0.5916784029642479,False,0.0,67.52356444160607,standard_30W_30s,23,2500.0,2.0,2991.5795713609114,1.7817013067764569,False
30.0,30.0,5.0,4.0,2617.3777917233315,1.7469597869027753,281,159,0.05,0.2,2.9644806559944303,3.830558207395942,8.923915009041641,0.7739030437576143,0.5928961311988861,False,0.0,67.91840895844676,standard_30W_30s,24,2500.0,2.0,2617.3777917233315,1.7469597869027753,False
30.0,30.0,5.0,4.0,2469.4702923255136,1.9781930888417394,281,159,0.05,0.2,3.11863642470621,4.070882290622667,10.168942133815609,0.7660836649318089,0.6237272849412421,False,0.0,70.54496716586668,standard_30W_30s,25,2500.0,2.0,2469.4702923255136,1.9781930888417394,False
30.0,30.0,5.0,4.0,2546.69005877125,1.9444113380297727,281,159,0.05,0.2,3.092174839427632,4.024005508965758,9.923598553345444,0.7684320591853206,0.6184349678855263,False,0.0,70.00444482298582,standard_30W_30s,26,2500.0,2.0,2546.69005877125,1.9444113380297727,False
30.0,30.0,5.0,4.0,2220.040824064432,1.9048147566589753,281,159,0.05,0.2,3.097758656186516,4.068805913770845,10.15429475587709,0.7613434314234979,0.6195517312373032,False,0.0,70.50499201793663,standard_30W_30s,27,2500.0,2.0,2220.040824064432,1.9048147566589753,False
30.0,30.0,5.0,4.0,2651.1185098367105,2.222215325283962,281,159,0.05,0.2,3.246279271485781,4.2375020129285765,11.003842676311093,0.7660832399799257,0.6492558542971562,False,0.0,72.6761145257993,standard_30W_30s,28,2500.0,2.0,2651.1185098367105,2.222215325283962,False
30.0,30.0,5.0,4.0,3699.6582792212903,2.037953897985609,281,159,0.05,0.2,3.0771693421746074,3.921074341056509,9.407278481012712,0.7847770979382868,0.6154338684349214,False,0.0,68.86604783096313,standard_30W_30s,29,2500.0,2.0,3699.6582792212903,2.037953897985609,False
30.0,30.0,5.0,4.0,1848.6634483556627,2.141902458293518,281,159,0.05,0.2,3.2752459878553797,4.379812957676839,11.747197106690844,0.7478049906479683,0.6550491975710759,False,0.0,74.59970586167907,standard_30W_30s,30,2500.0,2.0,1848.6634483556627,2.141902458293518,False
30.0,30.0,5.0,4.0,3257.7489786210126,1.7183100086135292,281,159,0.05,0.2,2.901270217249387,3.688451539481065,8.268444846292994,0.786582170375369,0.5802540434498774,False,0.0,66.53751569766654,standard_30W_30s,31,2500.0,2.0,3257.7489786210126,1.7183100086135292,False
30.0,30.0,5.0,4.0,2695.436306096952,1.85201897038155,281,159,0.05,0.2,3.0234315074651485,3.9104414767798015,9.363336347197158,0.7731688417837941,0.6046863014930297,False,0.0,68.75194612730292,standard_30W_30s,32,2500.0,2.0,2695.436306096952,1.85201897038155,False
30.0,30.0,5.0,4.0,2234.7973822256954,1.4536602447855755,281,159,0.05,0.2,2.812232820173764,3.6470601821184143,8.092676311030786,0.7710958086083086,0.5624465640347528,False,0.0,66.10778323526604,standard_30W_30s,33,2500.0,2.0,2234.7973822256954,1.4536602447855755,False
30.0,30.0,5.0,4.0,1953.3967179464844,1.8323188459922928,281,159,0.05,0.2,3.082365340551496,4.083739822758526,10.2055605786619,0.7547898432151804,0.6164730681102992,False,0.0,70.65547022005168,standard_30W_30s,34,2500.0,2.0,1953.3967179464844,1.8323188459922928,False
30.0,30.0,5.0,4.0,2522.9551797720437,2.081208546536689,281,159,0.05,0.2,3.1748332461025024,4.1464599647679625,10.560759493670945,0.7656731942617869,0.6349666492205005,False,0.0,71.48088979532714,standard_30W_30s,35,2500.0,2.0,2522.9551797720437,2.081208546536689,False
30.0,30.0,5.0,4.0,2292.426671298051,1.712245813024963,281,159,0.05,0.2,2.972617226174381,3.8757328124709653,9.161934900542548,0.7669819799263188,0.5945234452348762,False,0.0,68.36383674369729,standard_30W_30s,36,2500.0,2.0,2292.426671298051,1.712245813024963,False
30.0,30.0,5.0,4.0,2350.106514406869,1.6783036534862588,281,159,0.05,0.2,2.9457454592172048,3.829909981366775,8.953209764918675,0.7691422183677435,0.589149091843441,False,0.0,67.88832199541274,standard_30W_30s,37,2500.0,2.0,2350.106514406869,1.6783036534862588,False
30.0,30.0,5.0,4.0,3116.9091219663796,1.8705014107539755,281,159,0.05,0.2,3.006338903829273,3.849494810367011,9.041094032549779,0.7809697251007981,0.6012677807658546,False,0.0,68.138490261837,standard_30W_30s,38,2500.0,2.0,3116.9091219663796,1.8705014107539755,False
30.0,30.0,5.0,4.0,2120.257351702239,1.9863752219133983,281,159,0.05,0.2,3.1560347509526006,4.1671801174300755,10.659629294755938,0.7573550127463523,0.6312069501905201,False,0.0,71.69526610242706,standard_30W_30s,39,2500.0,2.0,2120.257351702239,1.9863752219133983,False
30.0,30.0,5.0,4.0,2092.3814102964707,1.9177193429446504,281,159,0.05,0.2,3.1184303896555257,4.113235633473337,10.344710669077815,0.7581453307167407,0.6236860779311051,False,0.0,71.05878647126035,standard_30W_30s,40,2500.0,2.0,2092.3814102964707,1.9177193429446504,False
30.0,30.0,5.0,4.0,2739.9640816606575,1.9512618234736647,281,159,0.05,0.2,3.0809878373461217,3.987893113353204,9.733182640144719,0.772585360181704,0.6161975674692244,False,0.0,69.63198333891121,standard_30W_30s,41,2500.0,2.0,2739.9640816606575,1.9512618234736647,False
30.0,30.0,5.0,4.0,2330.8300416807624,1.9199863832297146,281,159,0.05,0.2,3.096270820624178,4.053562552305458,10.088381555153763,0.763839408093796,0.6192541641248356,False,0.0,70.33007519676359,standard_30W_30s,42,2500.0,2.0,2330.8300416807624,1.9199863832297146,False
30.0,30.0,5.0,4.0,2307.1759042605195,2.1131974374620404,281,159,0.05,0.2,3.2118844015776413,4.223302199257903,10.956238698010912,0.7605149359527285,0.6423768803155283,False,0.0,72.45892188839363,standard_30W_30s,43,2500.0,2.0,2307.1759042605195,2.1131974374620404,False
30.0,30.0,5.0,4.0,2631.2899896717104,2.0939228561765373,281,159,0.05,0.2,3.1740506696156445,4.13405273380687,10.516817359855393,0.7677818533032593,0.6348101339231289,False,0.0,71.33741377673277,standard_30W_30s,44,2500.0,2.0,2631.2899896717104,2.0939228561765373,False
30.0,30.0,5.0,4.0,2205.483307133017,1.968233523326383,281,159,0.05,0.2,3.136199428597038,4.125841150463326,10.436256781193547,0.7601357672834417,0.6272398857194076,False,0.0,71.21672132839937,standard_30W_30s,45,2500.0,2.0,2205.483307133017,1.968233523326383,False
30.0,30.0,5.0,4.0,2642.57192119173,1.8887316444859403,281,159,0.05,0.2,3.050895833355226,3.954035473168082,9.568399638336402,0.7715904053108468,0.6101791666710452,False,0.0,69.22637446076081,standard_30W_30s,46,2500.0,2.0,2642.57192119173,1.8887316444859403,False
30.0,30.0,5.0,4.0,2834.484371576481,1.8835301977487087,281,159,0.05,0.2,3.033184371295012,3.912327763477597,9.3560126582279,0.7752889212428535,0.6066368742590024,False,0.0,68.77367680854077,standard_30W_30s,47,2500.0,2.0,2834.484371576481,1.8835301977487087,False
30.0,30.0,5.0,4.0,2826.627876868061,2.314459626723256,281,159,0.05,0.2,3.287626661748635,4.282981185403726,11.315099457504584,0.7676024057618488,0.657525332349727,False,0.0,73.26917816120984,standard_30W_30s,48,2500.0,2.0,2826.627876868061,2.314459626723256,False
30.0,30.0,5.0,4.0,2373.906590793283,1.7909223195770512,281,159,0.05,0.2,3.013076435705456,3.9274622341699925,9.41094032549734,0.7671815172379939,0.6026152871410912,False,0.0,68.90961731487846,standard_30W_30s,49,2500.0,2.0,2373.906590793283,1.7909223195770512,False
30.0,30.0,5.0,4.0,2580.9106053275073,1.604776825379411,281,159,0.05,0.2,2.8768656754080317,3.703776258010593,8.345343580470209,0.7767385163145035,0.5753731350816064,False,0.0,66.67802551663155,standard_30W_30s,50,2500.0,2.0,2580.9106053275073,1.604776825379411,False
30.0,30.0,5.0,4.0,2901.8106012667367,2.150321146932543,281,159,0.05,0.2,3.187926587026496,4.131783597532085,10.502169981916875,0.7715618477527829,0.6375853174052992,False,0.0,71.31743009749428,standard_30W_30s,51,2500.0,2.0,2901.8106012667367,2.150321146932543,False
30.0,30.0,5.0,4.0,2488.785760549211,2.1256484594991556,281,159,0.05,0.2,3.2036152059341965,4.192921433979706,10.806103074141108,0.7640532398179208,0.6407230411868393,False,0.0,72.05447734979109,standard_30W_30s,52,2500.0,2.0,2488.785760549211,2.1256484594991556,False
30.0,30.0,5.0,4.0,3039.93564956435,2.2438789477316794,281,159,0.05,0.2,3.2340008927220447,4.189241083147644,10.791455696202592,0.7719777469317028,0.646800178544409,False,0.0,72.02079379373221,standard_30W_30s,53,2500.0,2.0,3039.93564956435,2.2438789477316794,False
30.0,30.0,5.0,4.0,2859.896172164991,2.2144758635109967,281,159,0.05,0.2,3.22845689773911,4.1948083915898335,10.828074141048887,0.7696315531865149,0.6456913795478221,False,0.0,72.08895771432222,standard_30W_30s,54,2500.0,2.0,2859.896172164991,2.2144758635109967,False
30.0,30.0,5.0,4.0,2051.78188717637,2.029408299465319,281,159,0.05,0.2,3.1872582326128875,4.222165584767129,10.945253164557023,0.7548870759858365,0.6374516465225775,False,0.0,72.40873422539428,standard_30W_30s,55,2500.0,2.0,2051.78188717637,2.029408299465319,False
